日期,单位净值,累计净值,涨跌幅
2015-08-19,0.914,0.914,2.6966
2015-08-18,0.89,0.89,-7.001
2015-08-17,0.957,0.957,0.9494
2015-08-14,0.948,0.948,0.6369
2015-08-13,0.942,0.942,1.1815
2015-08-12,0.931,0.931,-1.3771
2015-08-11,0.944,0.944,-0.3168
2015-08-10,0.947,0.947,4.0659
2015-08-07,0.91,0.91,1.9037
2015-08-06,0.893,0.893,-1.2168
2015-08-05,0.904,0.904,-2.4811
2015-08-04,0.927,0.927,3.5754
2015-08-03,0.895,0.895,0.3363
2015-07-31,0.892,0.892,1.2486
2015-07-30,0.881,0.881,-1.8931
2015-07-29,0.898,0.898,3.4562
2015-07-28,0.868,0.868,0.2309
2015-07-27,0.866,0.866,-9.4142
2015-07-24,0.956,0.956,-1.2397
2015-07-23,0.968,0.968,2.7601
2015-07-22,0.942,0.942,0.4264
2015-07-21,0.938,0.938,0.5359
2015-07-20,0.933,0.933,-0.639
2015-07-17,0.939,0.939,4.5657
2015-07-16,0.898,0.898,1.8141
2015-07-15,0.882,0.882,-6.6667
2015-07-14,0.945,0.945,-3.0769
2015-07-13,0.975,0.975,4.2781
2015-07-10,0.935,0.935,6.3709
2015-07-09,0.879,0.879,7.326
2015-07-08,0.819,0.819,-5.9701
2015-07-07,0.871,0.871,-5.1198
2015-07-06,0.918,0.918,-1.2903
2015-07-03,0.93,0.93,-7.2782
2015-07-02,1.003,1.003,-7.2155
2015-07-01,1.081,1.081,-4.6737
2015-06-30,1.134,1.134,4.0367
2015-06-29,1.09,1.09,-0.6381
2015-06-26,1.097,1.097,-6.955
2015-06-25,1.179,1.179,-2.883
2015-06-24,1.214,1.214,4.2955
2015-06-23,1.164,1.164,4.3946
2015-06-19,1.115,1.115,-6.5381
2015-06-18,1.193,1.193,-3.479
2015-06-17,1.236,1.236,1.6447
2015-06-16,1.216,1.216,-4.1009
2015-06-15,1.268,1.268,-0.236
2015-06-12,1.271,1.271,2.915
2015-06-11,1.235,1.235,1.0638
2015-06-10,1.222,1.222,2.5168
2015-06-09,1.192,1.192,-1.3245
2015-06-08,1.208,1.208,2.027
2015-06-05,1.184,1.184,1.9811
2015-06-04,1.161,1.161,-0.4288
2015-06-03,1.166,1.166,-0.0857
2015-06-02,1.167,1.167,2.4583
2015-06-01,1.139,1.139,4.7838
2015-05-29,1.087,1.087,0.8349
2015-05-28,1.078,1.078,-5.3556
2015-05-27,1.139,1.139,-0.0877
2015-05-26,1.14,1.14,2.7027
2015-05-25,1.11,1.11,2.2099
2015-05-22,1.086,1.086,2.7436
2015-05-21,1.057,1.057,2.5218
2015-05-20,1.031,1.031,0.9794
2015-05-19,1.021,1.021,2.3046
2015-05-18,0.998,0.998,0.1003
2015-05-15,0.997,0.997,-1.5795
2015-05-14,1.013,1.013,-0.9775
2015-05-13,1.023,1.023,0.8876
2015-05-12,1.014,1.014,0
2015-05-11,1.014,1.014,1.1976
2015-05-08,1.002,1.002,--
2015-05-04,1.0,1.0,0
2015-04-30,1.0,1.0,0
2015-04-29,1.0,1.0,--
